,Unicode,Character
5949,\u653C,攼
5950,\u653D,攽
5951,\u653E,放
5952,\u653F,政
5953,\u6540,敀
5954,\u6541,敁
5955,\u6542,敂
5956,\u6543,敃
5957,\u6544,敄
5958,\u6545,故
5959,\u6546,敆
5960,\u6547,敇
5961,\u6548,效
5962,\u6549,敉
5963,\u654A,敊
5964,\u654B,敋
5965,\u654C,敌
5966,\u654D,敍
5967,\u654E,敎
5968,\u654F,敏
5969,\u6550,敐
5970,\u6551,救
5971,\u6552,敒
5972,\u6553,敓
5973,\u6554,敔
5974,\u6555,敕
5975,\u6556,敖
5976,\u6557,敗
5977,\u6558,敘
5978,\u6559,教
5979,\u655A,敚
5980,\u655B,敛
5981,\u655C,敜
5982,\u655D,敝
5983,\u655E,敞
5984,\u655F,敟
5985,\u6560,敠
5986,\u6561,敡
5987,\u6562,敢
5988,\u6563,散
5989,\u6564,敤
5990,\u6565,敥
5991,\u6566,敦
5992,\u6567,敧
5993,\u6568,敨
5994,\u6569,敩
5995,\u656A,敪
5996,\u656B,敫
5997,\u656C,敬
5998,\u656D,敭
5999,\u656E,敮
6000,\u656F,敯
6001,\u6570,数
6002,\u6571,敱
6003,\u6572,敲
6004,\u6573,敳
6005,\u6574,整
6006,\u6575,敵
6007,\u6576,敶
6008,\u6577,敷
6009,\u6578,數
6010,\u6579,敹
6011,\u657A,敺
6012,\u657B,敻
6013,\u657C,敼
6014,\u657D,敽
6015,\u657E,敾
6016,\u657F,敿
6017,\u6580,斀
6018,\u6581,斁
6019,\u6582,斂
6020,\u6583,斃
6021,\u6584,斄
6022,\u6585,斅
6023,\u6586,斆
6024,\u6587,文
6025,\u6588,斈
6026,\u6589,斉
6027,\u658A,斊
6028,\u658B,斋
6029,\u658C,斌
6030,\u658D,斍
6031,\u658E,斎
6032,\u658F,斏
6033,\u6590,斐
6034,\u6591,斑
6035,\u6592,斒
6036,\u6593,斓
6037,\u6594,斔
6038,\u6595,斕
6039,\u6596,斖
6040,\u6597,斗
6041,\u6598,斘
6042,\u6599,料
6043,\u659A,斚
6044,\u659B,斛
6045,\u659C,斜
6046,\u659D,斝
6047,\u659E,斞
6048,\u659F,斟
6049,\u65A0,斠
6050,\u65A1,斡
6051,\u65A2,斢
6052,\u65A3,斣
6053,\u65A4,斤
6054,\u65A5,斥
6055,\u65A6,斦
6056,\u65A7,斧
6057,\u65A8,斨
6058,\u65A9,斩
6059,\u65AA,斪
6060,\u65AB,斫
6061,\u65AC,斬
6062,\u65AD,断
6063,\u65AE,斮
6064,\u65AF,斯
6065,\u65B0,新
6066,\u65B1,斱
6067,\u65B2,斲
6068,\u65B3,斳
6069,\u65B4,斴
6070,\u65B5,斵
6071,\u65B6,斶
6072,\u65B7,斷
6073,\u65B8,斸
6074,\u65B9,方
6075,\u65BA,斺
6076,\u65BB,斻
6077,\u65BC,於
6078,\u65BD,施
6079,\u65BE,斾
6080,\u65BF,斿
6081,\u65C0,旀
6082,\u65C1,旁
6083,\u65C2,旂
6084,\u65C3,旃
6085,\u65C4,旄
6086,\u65C5,旅
6087,\u65C6,旆
6088,\u65C7,旇
6089,\u65C8,旈
6090,\u65C9,旉
6091,\u65CA,旊
6092,\u65CB,旋
6093,\u65CC,旌
6094,\u65CD,旍
6095,\u65CE,旎
6096,\u65CF,族
6097,\u65D0,旐
6098,\u65D1,旑
6099,\u65D2,旒
6100,\u65D3,旓
6101,\u65D4,旔
6102,\u65D5,旕
6103,\u65D6,旖
6104,\u65D7,旗
6105,\u65D8,旘
6106,\u65D9,旙
6107,\u65DA,旚
6108,\u65DB,旛
6109,\u65DC,旜
6110,\u65DD,旝
6111,\u65DE,旞
6112,\u65DF,旟
6113,\u65E0,无
6114,\u65E1,旡
6115,\u65E2,既
6116,\u65E3,旣
6117,\u65E4,旤
6118,\u65E5,日
6119,\u65E6,旦
6120,\u65E7,旧
6121,\u65E8,旨
6122,\u65E9,早
6123,\u65EA,旪
6124,\u65EB,旫
6125,\u65EC,旬
6126,\u65ED,旭
6127,\u65EE,旮
6128,\u65EF,旯
6129,\u65F0,旰
6130,\u65F1,旱
6131,\u65F2,旲
6132,\u65F3,旳
6133,\u65F4,旴
6134,\u65F5,旵
6135,\u65F6,时
6136,\u65F7,旷
6137,\u65F8,旸
6138,\u65F9,旹
6139,\u65FA,旺
6140,\u65FB,旻
6141,\u65FC,旼
6142,\u65FD,旽
6143,\u65FE,旾
6144,\u65FF,旿
6145,\u6600,昀
6146,\u6601,昁
6147,\u6602,昂
6148,\u6603,昃
6149,\u6604,昄
6150,\u6605,昅
6151,\u6606,昆
6152,\u6607,昇
6153,\u6608,昈
6154,\u6609,昉
6155,\u660A,昊
6156,\u660B,昋
6157,\u660C,昌
6158,\u660D,昍
6159,\u660E,明
6160,\u660F,昏
6161,\u6610,昐
6162,\u6611,昑
6163,\u6612,昒
6164,\u6613,易
6165,\u6614,昔
6166,\u6615,昕
6167,\u6616,昖
6168,\u6617,昗
6169,\u6618,昘
6170,\u6619,昙
6171,\u661A,昚
6172,\u661B,昛
6173,\u661C,昜
6174,\u661D,昝
6175,\u661E,昞
6176,\u661F,星
6177,\u6620,映
6178,\u6621,昡
6179,\u6622,昢
6180,\u6623,昣
6181,\u6624,昤
6182,\u6625,春
6183,\u6626,昦
6184,\u6627,昧
6185,\u6628,昨
6186,\u6629,昩
6187,\u662A,昪
6188,\u662B,昫
6189,\u662C,昬
6190,\u662D,昭
6191,\u662E,昮
6192,\u662F,是
6193,\u6630,昰
6194,\u6631,昱
6195,\u6632,昲
6196,\u6633,昳
6197,\u6634,昴
6198,\u6635,昵
6199,\u6636,昶
6200,\u6637,昷
6201,\u6638,昸
6202,\u6639,昹
6203,\u663A,昺
6204,\u663B,昻
6205,\u663C,昼
6206,\u663D,昽
6207,\u663E,显
6208,\u663F,昿
6209,\u6640,晀
6210,\u6641,晁
6211,\u6642,時
6212,\u6643,晃
6213,\u6644,晄
6214,\u6645,晅
6215,\u6646,晆
6216,\u6647,晇
6217,\u6648,晈
6218,\u6649,晉
6219,\u664A,晊
6220,\u664B,晋
6221,\u664C,晌
6222,\u664D,晍
6223,\u664E,晎
6224,\u664F,晏
6225,\u6650,晐
6226,\u6651,晑
6227,\u6652,晒
6228,\u6653,晓
6229,\u6654,晔
6230,\u6655,晕
6231,\u6656,晖
6232,\u6657,晗
6233,\u6658,晘
6234,\u6659,晙
6235,\u665A,晚
6236,\u665B,晛
6237,\u665C,晜
6238,\u665D,晝
6239,\u665E,晞
6240,\u665F,晟
6241,\u6660,晠
6242,\u6661,晡
6243,\u6662,晢
6244,\u6663,晣
6245,\u6664,晤
6246,\u6665,晥
6247,\u6666,晦
6248,\u6667,晧
6249,\u6668,晨
6250,\u6669,晩
6251,\u666A,晪
6252,\u666B,晫
6253,\u666C,晬
6254,\u666D,晭
6255,\u666E,普
6256,\u666F,景
6257,\u6670,晰
6258,\u6671,晱
6259,\u6672,晲
6260,\u6673,晳
6261,\u6674,晴
6262,\u6675,晵
6263,\u6676,晶
6264,\u6677,晷
6265,\u6678,晸
6266,\u6679,晹
6267,\u667A,智
6268,\u667B,晻
6269,\u667C,晼
6270,\u667D,晽
6271,\u667E,晾
6272,\u667F,晿
6273,\u6680,暀
6274,\u6681,暁
6275,\u6682,暂
6276,\u6683,暃
6277,\u6684,暄
6278,\u6685,暅
6279,\u6686,暆
6280,\u6687,暇
6281,\u6688,暈
6282,\u6689,暉
6283,\u668A,暊
6284,\u668B,暋
6285,\u668C,暌
6286,\u668D,暍
6287,\u668E,暎
6288,\u668F,暏
6289,\u6690,暐
6290,\u6691,暑
6291,\u6692,暒
6292,\u6693,暓
6293,\u6694,暔
6294,\u6695,暕
6295,\u6696,暖
6296,\u6697,暗
6297,\u6698,暘
6298,\u6699,暙
6299,\u669A,暚
6300,\u669B,暛
6301,\u669C,暜
6302,\u669D,暝
6303,\u669E,暞
6304,\u669F,暟
6305,\u66A0,暠
6306,\u66A1,暡
6307,\u66A2,暢
6308,\u66A3,暣
6309,\u66A4,暤
6310,\u66A5,暥
6311,\u66A6,暦
6312,\u66A7,暧
6313,\u66A8,暨
6314,\u66A9,暩
6315,\u66AA,暪
6316,\u66AB,暫
6317,\u66AC,暬
6318,\u66AD,暭
6319,\u66AE,暮
6320,\u66AF,暯
6321,\u66B0,暰
6322,\u66B1,暱
6323,\u66B2,暲
6324,\u66B3,暳
6325,\u66B4,暴
6326,\u66B5,暵
6327,\u66B6,暶
6328,\u66B7,暷
6329,\u66B8,暸
6330,\u66B9,暹
6331,\u66BA,暺
6332,\u66BB,暻
6333,\u66BC,暼
6334,\u66BD,暽
6335,\u66BE,暾
6336,\u66BF,暿
6337,\u66C0,曀
6338,\u66C1,曁
6339,\u66C2,曂
6340,\u66C3,曃
6341,\u66C4,曄
6342,\u66C5,曅
6343,\u66C6,曆
6344,\u66C7,曇
6345,\u66C8,曈
6346,\u66C9,曉
6347,\u66CA,曊
6348,\u66CB,曋
6349,\u66CC,曌
6350,\u66CD,曍
6351,\u66CE,曎
6352,\u66CF,曏
6353,\u66D0,曐
6354,\u66D1,曑
6355,\u66D2,曒
6356,\u66D3,曓
6357,\u66D4,曔
6358,\u66D5,曕
6359,\u66D6,曖
6360,\u66D7,曗
6361,\u66D8,曘
6362,\u66D9,曙
6363,\u66DA,曚
6364,\u66DB,曛
6365,\u66DC,曜
6366,\u66DD,曝
6367,\u66DE,曞
6368,\u66DF,曟
6369,\u66E0,曠
6370,\u66E1,曡
6371,\u66E2,曢
6372,\u66E3,曣
6373,\u66E4,曤
6374,\u66E5,曥
6375,\u66E6,曦
6376,\u66E7,曧
6377,\u66E8,曨
6378,\u66E9,曩
6379,\u66EA,曪
6380,\u66EB,曫
6381,\u66EC,曬
6382,\u66ED,曭
6383,\u66EE,曮
6384,\u66EF,曯
6385,\u66F0,曰
6386,\u66F1,曱
6387,\u66F2,曲
6388,\u66F3,曳
6389,\u66F4,更
6390,\u66F5,曵
6391,\u66F6,曶
6392,\u66F7,曷
6393,\u66F8,書
6394,\u66F9,曹
6395,\u66FA,曺
6396,\u66FB,曻
6397,\u66FC,曼
6398,\u66FD,曽
6399,\u66FE,曾
6400,\u66FF,替
6401,\u6700,最
6402,\u6701,朁
6403,\u6702,朂
6404,\u6703,會
6405,\u6704,朄
6406,\u6705,朅
6407,\u6706,朆
6408,\u6707,朇
6409,\u6708,月
6410,\u6709,有
6411,\u670A,朊
6412,\u670B,朋
6413,\u670C,朌
6414,\u670D,服
6415,\u670E,朎
6416,\u670F,朏
6417,\u6710,朐
6418,\u6711,朑
6419,\u6712,朒
6420,\u6713,朓
6421,\u6714,朔
6422,\u6715,朕
6423,\u6716,朖
6424,\u6717,朗
6425,\u6718,朘
6426,\u6719,朙
6427,\u671A,朚
6428,\u671B,望
6429,\u671C,朜
6430,\u671D,朝
6431,\u671E,朞
6432,\u671F,期
6433,\u6720,朠
6434,\u6721,朡
6435,\u6722,朢
6436,\u6723,朣
6437,\u6724,朤
6438,\u6725,朥
6439,\u6726,朦
6440,\u6727,朧
6441,\u6728,木
6442,\u6729,朩
6443,\u672A,未
6444,\u672B,末
6445,\u672C,本
6446,\u672D,札
6447,\u672E,朮
6448,\u672F,术
6449,\u6730,朰
6450,\u6731,朱
6451,\u6732,朲
6452,\u6733,朳
6453,\u6734,朴
6454,\u6735,朵
6455,\u6736,朶
6456,\u6737,朷
6457,\u6738,朸
6458,\u6739,朹
6459,\u673A,机
6460,\u673B,朻
6461,\u673C,朼
6462,\u673D,朽
6463,\u673E,朾
6464,\u673F,朿
6465,\u6740,杀
6466,\u6741,杁
6467,\u6742,杂
6468,\u6743,权
6469,\u6744,杄
6470,\u6745,杅
6471,\u6746,杆
6472,\u6747,杇
6473,\u6748,杈
6474,\u6749,杉
6475,\u674A,杊
6476,\u674B,杋
6477,\u674C,杌
6478,\u674D,杍
6479,\u674E,李
6480,\u674F,杏
6481,\u6750,材
6482,\u6751,村
6483,\u6752,杒
6484,\u6753,杓
6485,\u6754,杔
6486,\u6755,杕
6487,\u6756,杖
6488,\u6757,杗
6489,\u6758,杘
6490,\u6759,杙
6491,\u675A,杚
6492,\u675B,杛
6493,\u675C,杜
6494,\u675D,杝
6495,\u675E,杞
6496,\u675F,束
6497,\u6760,杠
6498,\u6761,条
6499,\u6762,杢
6500,\u6763,杣
6501,\u6764,杤
6502,\u6765,来
6503,\u6766,杦
6504,\u6767,杧
6505,\u6768,杨
6506,\u6769,杩
6507,\u676A,杪
6508,\u676B,杫
6509,\u676C,杬
6510,\u676D,杭
6511,\u676E,杮
6512,\u676F,杯
6513,\u6770,杰
6514,\u6771,東
6515,\u6772,杲
6516,\u6773,杳
6517,\u6774,杴
6518,\u6775,杵
6519,\u6776,杶
6520,\u6777,杷
6521,\u6778,杸
6522,\u6779,杹
6523,\u677A,杺
6524,\u677B,杻
6525,\u677C,杼
6526,\u677D,杽
6527,\u677E,松
6528,\u677F,板
6529,\u6780,枀
6530,\u6781,极
6531,\u6782,枂
6532,\u6783,枃
6533,\u6784,构
6534,\u6785,枅
6535,\u6786,枆
6536,\u6787,枇
6537,\u6788,枈
6538,\u6789,枉
6539,\u678A,枊
6540,\u678B,枋
6541,\u678C,枌
6542,\u678D,枍
6543,\u678E,枎
6544,\u678F,枏
6545,\u6790,析
6546,\u6791,枑
6547,\u6792,枒
6548,\u6793,枓
6549,\u6794,枔
6550,\u6795,枕
6551,\u6796,枖
6552,\u6797,林
6553,\u6798,枘
6554,\u6799,枙
6555,\u679A,枚
6556,\u679B,枛
6557,\u679C,果
6558,\u679D,枝
6559,\u679E,枞
6560,\u679F,枟
6561,\u67A0,枠
6562,\u67A1,枡
6563,\u67A2,枢
6564,\u67A3,枣
6565,\u67A4,枤
6566,\u67A5,枥
6567,\u67A6,枦
6568,\u67A7,枧
6569,\u67A8,枨
6570,\u67A9,枩
6571,\u67AA,枪
6572,\u67AB,枫
6573,\u67AC,枬
6574,\u67AD,枭
6575,\u67AE,枮
6576,\u67AF,枯
6577,\u67B0,枰
6578,\u67B1,枱
6579,\u67B2,枲
6580,\u67B3,枳
6581,\u67B4,枴
6582,\u67B5,枵
6583,\u67B6,架
6584,\u67B7,枷
6585,\u67B8,枸
6586,\u67B9,枹
6587,\u67BA,枺
6588,\u67BB,枻
6589,\u67BC,枼
6590,\u67BD,枽
6591,\u67BE,枾
6592,\u67BF,枿
6593,\u67C0,柀
6594,\u67C1,柁
6595,\u67C2,柂
6596,\u67C3,柃
6597,\u67C4,柄
6598,\u67C5,柅
6599,\u67C6,柆
6600,\u67C7,柇
6601,\u67C8,柈
6602,\u67C9,柉
6603,\u67CA,柊
6604,\u67CB,柋
6605,\u67CC,柌
6606,\u67CD,柍
6607,\u67CE,柎
6608,\u67CF,柏
6609,\u67D0,某
6610,\u67D1,柑
6611,\u67D2,柒
6612,\u67D3,染
6613,\u67D4,柔
6614,\u67D5,柕
6615,\u67D6,柖
6616,\u67D7,柗
6617,\u67D8,柘
6618,\u67D9,柙
6619,\u67DA,柚
6620,\u67DB,柛
6621,\u67DC,柜
6622,\u67DD,柝
6623,\u67DE,柞
6624,\u67DF,柟
6625,\u67E0,柠
6626,\u67E1,柡
6627,\u67E2,柢
6628,\u67E3,柣
6629,\u67E4,柤
6630,\u67E5,查
6631,\u67E6,柦
6632,\u67E7,柧
6633,\u67E8,柨
6634,\u67E9,柩
6635,\u67EA,柪
6636,\u67EB,柫
6637,\u67EC,柬
6638,\u67ED,柭
6639,\u67EE,柮
6640,\u67EF,柯
6641,\u67F0,柰
6642,\u67F1,柱
6643,\u67F2,柲
6644,\u67F3,柳
6645,\u67F4,柴
6646,\u67F5,柵
6647,\u67F6,柶
6648,\u67F7,柷
6649,\u67F8,柸
6650,\u67F9,柹
6651,\u67FA,柺
6652,\u67FB,査
6653,\u67FC,柼
6654,\u67FD,柽
6655,\u67FE,柾
6656,\u67FF,柿
6657,\u6800,栀
6658,\u6801,栁
6659,\u6802,栂
6660,\u6803,栃
6661,\u6804,栄
6662,\u6805,栅
6663,\u6806,栆
6664,\u6807,标
6665,\u6808,栈
6666,\u6809,栉
6667,\u680A,栊
6668,\u680B,栋
6669,\u680C,栌
6670,\u680D,栍
6671,\u680E,栎
6672,\u680F,栏
6673,\u6810,栐
6674,\u6811,树
6675,\u6812,栒
6676,\u6813,栓
6677,\u6814,栔
6678,\u6815,栕
6679,\u6816,栖
6680,\u6817,栗
6681,\u6818,栘
6682,\u6819,栙
6683,\u681A,栚
6684,\u681B,栛
6685,\u681C,栜
6686,\u681D,栝
6687,\u681E,栞
6688,\u681F,栟
6689,\u6820,栠
6690,\u6821,校
6691,\u6822,栢
6692,\u6823,栣
6693,\u6824,栤
6694,\u6825,栥
6695,\u6826,栦
6696,\u6827,栧
6697,\u6828,栨
6698,\u6829,栩
6699,\u682A,株
6700,\u682B,栫
6701,\u682C,栬
6702,\u682D,栭
6703,\u682E,栮
6704,\u682F,栯
6705,\u6830,栰
6706,\u6831,栱
6707,\u6832,栲
6708,\u6833,栳
6709,\u6834,栴
6710,\u6835,栵
6711,\u6836,栶
6712,\u6837,样
6713,\u6838,核
6714,\u6839,根
6715,\u683A,栺
6716,\u683B,栻
6717,\u683C,格
6718,\u683D,栽
6719,\u683E,栾
6720,\u683F,栿
6721,\u6840,桀
6722,\u6841,桁
6723,\u6842,桂
6724,\u6843,桃
6725,\u6844,桄
6726,\u6845,桅
6727,\u6846,框
6728,\u6847,桇
6729,\u6848,案
6730,\u6849,桉
6731,\u684A,桊
6732,\u684B,桋
6733,\u684C,桌
6734,\u684D,桍
6735,\u684E,桎
6736,\u684F,桏
6737,\u6850,桐
6738,\u6851,桑
6739,\u6852,桒
6740,\u6853,桓
6741,\u6854,桔
6742,\u6855,桕
6743,\u6856,桖
6744,\u6857,桗
6745,\u6858,桘
6746,\u6859,桙
6747,\u685A,桚
6748,\u685B,桛
6749,\u685C,桜
6750,\u685D,桝
6751,\u685E,桞
6752,\u685F,桟
6753,\u6860,桠
6754,\u6861,桡
6755,\u6862,桢
6756,\u6863,档
6757,\u6864,桤
6758,\u6865,桥
6759,\u6866,桦
6760,\u6867,桧
6761,\u6868,桨
6762,\u6869,桩
6763,\u686A,桪
6764,\u686B,桫
6765,\u686C,桬
6766,\u686D,桭
6767,\u686E,桮
6768,\u686F,桯
6769,\u6870,桰
6770,\u6871,桱
6771,\u6872,桲
6772,\u6873,桳
6773,\u6874,桴
6774,\u6875,桵
6775,\u6876,桶
6776,\u6877,桷
6777,\u6878,桸
6778,\u6879,桹
6779,\u687A,桺
6780,\u687B,桻
6781,\u687C,桼
6782,\u687D,桽
6783,\u687E,桾
6784,\u687F,桿
6785,\u6880,梀
6786,\u6881,梁
6787,\u6882,梂
6788,\u6883,梃
6789,\u6884,梄
6790,\u6885,梅
6791,\u6886,梆
6792,\u6887,梇
6793,\u6888,梈
6794,\u6889,梉
6795,\u688A,梊
6796,\u688B,梋
6797,\u688C,梌
6798,\u688D,梍
6799,\u688E,梎
6800,\u688F,梏
6801,\u6890,梐
6802,\u6891,梑
6803,\u6892,梒
6804,\u6893,梓
6805,\u6894,梔
6806,\u6895,梕
6807,\u6896,梖
6808,\u6897,梗
6809,\u6898,梘
6810,\u6899,梙
6811,\u689A,梚
6812,\u689B,梛
6813,\u689C,梜
6814,\u689D,條
6815,\u689E,梞
6816,\u689F,梟
6817,\u68A0,梠
6818,\u68A1,梡
6819,\u68A2,梢
6820,\u68A3,梣
6821,\u68A4,梤
6822,\u68A5,梥
6823,\u68A6,梦
6824,\u68A7,梧
6825,\u68A8,梨
6826,\u68A9,梩
6827,\u68AA,梪
6828,\u68AB,梫
6829,\u68AC,梬
6830,\u68AD,梭
6831,\u68AE,梮
6832,\u68AF,梯
6833,\u68B0,械
6834,\u68B1,梱
6835,\u68B2,梲
6836,\u68B3,梳
6837,\u68B4,梴
6838,\u68B5,梵
6839,\u68B6,梶
6840,\u68B7,梷
6841,\u68B8,梸
6842,\u68B9,梹
6843,\u68BA,梺
6844,\u68BB,梻
6845,\u68BC,梼
6846,\u68BD,梽
6847,\u68BE,梾
6848,\u68BF,梿
6849,\u68C0,检
6850,\u68C1,棁
6851,\u68C2,棂
6852,\u68C3,棃
6853,\u68C4,棄
6854,\u68C5,棅
6855,\u68C6,棆
6856,\u68C7,棇
6857,\u68C8,棈
6858,\u68C9,棉
6859,\u68CA,棊
6860,\u68CB,棋
6861,\u68CC,棌
6862,\u68CD,棍
6863,\u68CE,棎
6864,\u68CF,棏
6865,\u68D0,棐
6866,\u68D1,棑
6867,\u68D2,棒
6868,\u68D3,棓
6869,\u68D4,棔
6870,\u68D5,棕
6871,\u68D6,棖
6872,\u68D7,棗
6873,\u68D8,棘
6874,\u68D9,棙
6875,\u68DA,棚
6876,\u68DB,棛
6877,\u68DC,棜
6878,\u68DD,棝
6879,\u68DE,棞
6880,\u68DF,棟
6881,\u68E0,棠
6882,\u68E1,棡
6883,\u68E2,棢
6884,\u68E3,棣
6885,\u68E4,棤
6886,\u68E5,棥
6887,\u68E6,棦
6888,\u68E7,棧
6889,\u68E8,棨
6890,\u68E9,棩
6891,\u68EA,棪
6892,\u68EB,棫
6893,\u68EC,棬
6894,\u68ED,棭
6895,\u68EE,森
6896,\u68EF,棯
6897,\u68F0,棰
6898,\u68F1,棱
6899,\u68F2,棲
6900,\u68F3,棳
6901,\u68F4,棴
6902,\u68F5,棵
6903,\u68F6,棶
6904,\u68F7,棷
6905,\u68F8,棸
6906,\u68F9,棹
6907,\u68FA,棺
6908,\u68FB,棻
6909,\u68FC,棼
6910,\u68FD,棽
6911,\u68FE,棾
6912,\u68FF,棿
6913,\u6900,椀
6914,\u6901,椁
6915,\u6902,椂
6916,\u6903,椃
6917,\u6904,椄
6918,\u6905,椅
6919,\u6906,椆
6920,\u6907,椇
6921,\u6908,椈
6922,\u6909,椉
6923,\u690A,椊
6924,\u690B,椋
6925,\u690C,椌
6926,\u690D,植
6927,\u690E,椎
6928,\u690F,椏
6929,\u6910,椐
6930,\u6911,椑
6931,\u6912,椒
6932,\u6913,椓
6933,\u6914,椔
6934,\u6915,椕
6935,\u6916,椖
6936,\u6917,椗
6937,\u6918,椘
6938,\u6919,椙
6939,\u691A,椚
6940,\u691B,椛
6941,\u691C,検
6942,\u691D,椝
6943,\u691E,椞
6944,\u691F,椟
6945,\u6920,椠
6946,\u6921,椡
6947,\u6922,椢
6948,\u6923,椣
6949,\u6924,椤
6950,\u6925,椥
6951,\u6926,椦
6952,\u6927,椧
6953,\u6928,椨
6954,\u6929,椩
6955,\u692A,椪
6956,\u692B,椫
6957,\u692C,椬
6958,\u692D,椭
6959,\u692E,椮
6960,\u692F,椯
6961,\u6930,椰
6962,\u6931,椱
6963,\u6932,椲
6964,\u6933,椳
6965,\u6934,椴
6966,\u6935,椵
6967,\u6936,椶
6968,\u6937,椷
6969,\u6938,椸
6970,\u6939,椹
6971,\u693A,椺
6972,\u693B,椻
6973,\u693C,椼
6974,\u693D,椽
6975,\u693E,椾
6976,\u693F,椿
6977,\u6940,楀
6978,\u6941,楁
6979,\u6942,楂
6980,\u6943,楃
6981,\u6944,楄
6982,\u6945,楅
6983,\u6946,楆
6984,\u6947,楇
6985,\u6948,楈
6986,\u6949,楉
6987,\u694A,楊
6988,\u694B,楋
6989,\u694C,楌
6990,\u694D,楍
6991,\u694E,楎
6992,\u694F,楏
6993,\u6950,楐
6994,\u6951,楑
6995,\u6952,楒
6996,\u6953,楓
6997,\u6954,楔
6998,\u6955,楕
6999,\u6956,楖
7000,\u6957,楗
7001,\u6958,楘
7002,\u6959,楙
7003,\u695A,楚
7004,\u695B,楛
7005,\u695C,楜
7006,\u695D,楝
7007,\u695E,楞
7008,\u695F,楟
7009,\u6960,楠
7010,\u6961,楡
7011,\u6962,楢
7012,\u6963,楣
7013,\u6964,楤
7014,\u6965,楥
7015,\u6966,楦
7016,\u6967,楧
7017,\u6968,楨
7018,\u6969,楩
7019,\u696A,楪
7020,\u696B,楫
7021,\u696C,楬
7022,\u696D,業
7023,\u696E,楮
7024,\u696F,楯
7025,\u6970,楰
7026,\u6971,楱
7027,\u6972,楲
7028,\u6973,楳
7029,\u6974,楴
7030,\u6975,極
7031,\u6976,楶
7032,\u6977,楷
7033,\u6978,楸
7034,\u6979,楹
7035,\u697A,楺
7036,\u697B,楻
7037,\u697C,楼
7038,\u697D,楽
7039,\u697E,楾
7040,\u697F,楿
7041,\u6980,榀
7042,\u6981,榁
7043,\u6982,概
7044,\u6983,榃
7045,\u6984,榄
7046,\u6985,榅
7047,\u6986,榆
7048,\u6987,榇
7049,\u6988,榈
7050,\u6989,榉
7051,\u698A,榊
7052,\u698B,榋
7053,\u698C,榌
7054,\u698D,榍
7055,\u698E,榎
7056,\u698F,榏
7057,\u6990,榐
7058,\u6991,榑
7059,\u6992,榒
7060,\u6993,榓
7061,\u6994,榔
7062,\u6995,榕
7063,\u6996,榖
7064,\u6997,榗
7065,\u6998,榘
7066,\u6999,榙
7067,\u699A,榚
7068,\u699B,榛
7069,\u699C,榜
7070,\u699D,榝
7071,\u699E,榞
7072,\u699F,榟
7073,\u69A0,榠
7074,\u69A1,榡
7075,\u69A2,榢
7076,\u69A3,榣
7077,\u69A4,榤
7078,\u69A5,榥
7079,\u69A6,榦
7080,\u69A7,榧
7081,\u69A8,榨
7082,\u69A9,榩
7083,\u69AA,榪
7084,\u69AB,榫
7085,\u69AC,榬
7086,\u69AD,榭
7087,\u69AE,榮
7088,\u69AF,榯
7089,\u69B0,榰
7090,\u69B1,榱
7091,\u69B2,榲
7092,\u69B3,榳
7093,\u69B4,榴
7094,\u69B5,榵
7095,\u69B6,榶
7096,\u69B7,榷
7097,\u69B8,榸
7098,\u69B9,榹
7099,\u69BA,榺
7100,\u69BB,榻
7101,\u69BC,榼
7102,\u69BD,榽
7103,\u69BE,榾
7104,\u69BF,榿
7105,\u69C0,槀
7106,\u69C1,槁
7107,\u69C2,槂
7108,\u69C3,槃
7109,\u69C4,槄
7110,\u69C5,槅
7111,\u69C6,槆
7112,\u69C7,槇
7113,\u69C8,槈
7114,\u69C9,槉
7115,\u69CA,槊
7116,\u69CB,構
7117,\u69CC,槌
7118,\u69CD,槍
7119,\u69CE,槎
7120,\u69CF,槏
7121,\u69D0,槐
7122,\u69D1,槑
7123,\u69D2,槒
7124,\u69D3,槓
7125,\u69D4,槔
7126,\u69D5,槕
7127,\u69D6,槖
7128,\u69D7,槗
7129,\u69D8,様
7130,\u69D9,槙
7131,\u69DA,槚
7132,\u69DB,槛
7133,\u69DC,槜
7134,\u69DD,槝
7135,\u69DE,槞
7136,\u69DF,槟
7137,\u69E0,槠
7138,\u69E1,槡
7139,\u69E2,槢
7140,\u69E3,槣
7141,\u69E4,槤
7142,\u69E5,槥
7143,\u69E6,槦
7144,\u69E7,槧
7145,\u69E8,槨
7146,\u69E9,槩
7147,\u69EA,槪
7148,\u69EB,槫
7149,\u69EC,槬
7150,\u69ED,槭
7151,\u69EE,槮
7152,\u69EF,槯
7153,\u69F0,槰
7154,\u69F1,槱
7155,\u69F2,槲
7156,\u69F3,槳
7157,\u69F4,槴
7158,\u69F5,槵
7159,\u69F6,槶
7160,\u69F7,槷
7161,\u69F8,槸
7162,\u69F9,槹
7163,\u69FA,槺
7164,\u69FB,槻
7165,\u69FC,槼
7166,\u69FD,槽
7167,\u69FE,槾
7168,\u69FF,槿
7169,\u6A00,樀
7170,\u6A01,樁
7171,\u6A02,樂
7172,\u6A03,樃
7173,\u6A04,樄
7174,\u6A05,樅
7175,\u6A06,樆
7176,\u6A07,樇
7177,\u6A08,樈
7178,\u6A09,樉
7179,\u6A0A,樊
7180,\u6A0B,樋
7181,\u6A0C,樌
7182,\u6A0D,樍
